strategy,group,name,year,timerange,trades,tot_profit_pct,sharpe,profit_factor,max_drawdown_pct,win_rate,cagr,sortino
V4_G2_P001,group2_macd,"G2 MACD f8s21sig5 hist_pos stair=True",2020,20200101-20210101,195,61.87,1.37,1.39,2,31.8,62.74,7.55
V4_G2_P001,group2_macd,"G2 MACD f8s21sig5 hist_pos stair=True",2021,20210101-20220101,256,98.66,1.83,1.42,4,30.5,98.66,12.60
V4_G2_P001,group2_macd,"G2 MACD f8s21sig5 hist_pos stair=True",2022,20220101-20230101,116,3.17,0.10,1.05,2,26.7,3.17,0.55
V4_G2_P001,group2_macd,"G2 MACD f8s21sig5 hist_pos stair=True",2023,20230101-20240101,204,91.94,1.60,1.52,8,29.4,91.94,9.57
V4_G2_P001,group2_macd,"G2 MACD f8s21sig5 hist_pos stair=True",2024,20240101-20250101,161,39.34,1.33,1.51,2,34.2,39.22,6.57
V4_G2_P001,group2_macd,"G2 MACD f8s21sig5 hist_pos stair=True",2025Q1,20250101-20260401,178,52.91,1.21,1.52,3,36.5,40.59,5.07
V4_G2_P002,group2_macd,"G2 MACD f8s21sig5 hist_pos stair=False",2020,20200101-20210101,194,80.09,1.64,1.48,3,34.5,81.27,8.84
V4_G2_P002,group2_macd,"G2 MACD f8s21sig5 hist_pos stair=False",2021,20210101-20220101,253,98.32,1.71,1.38,0,32.0,98.32,11.55
V4_G2_P002,group2_macd,"G2 MACD f8s21sig5 hist_pos stair=False",2022,20220101-20230101,112,8.99,0.27,1.13,3,30.4,8.99,1.36
V4_G2_P002,group2_macd,"G2 MACD f8s21sig5 hist_pos stair=False",2023,20230101-20240101,203,72.09,1.29,1.39,7,30.5,72.09,7.82
V4_G2_P002,group2_macd,"G2 MACD f8s21sig5 hist_pos stair=False",2024,20240101-20250101,160,34.35,1.10,1.38,1,36.2,34.24,4.80
V4_G2_P002,group2_macd,"G2 MACD f8s21sig5 hist_pos stair=False",2025Q1,20250101-20260401,176,43.94,1.01,1.41,5,37.5,33.94,3.81
V4_G2_P003,group2_macd,"G2 MACD f8s21sig5 hist_rise stair=True",2020,20200101-20210101,195,61.87,1.37,1.39,2,31.8,62.74,7.55
V4_G2_P003,group2_macd,"G2 MACD f8s21sig5 hist_rise stair=True",2021,20210101-20220101,256,98.66,1.83,1.42,4,30.5,98.66,12.60
V4_G2_P003,group2_macd,"G2 MACD f8s21sig5 hist_rise stair=True",2022,20220101-20230101,116,3.17,0.10,1.05,2,26.7,3.17,0.55
V4_G2_P003,group2_macd,"G2 MACD f8s21sig5 hist_rise stair=True",2023,20230101-20240101,203,80.36,1.47,1.47,4,29.1,80.36,8.75
V4_G2_P003,group2_macd,"G2 MACD f8s21sig5 hist_rise stair=True",2024,20240101-20250101,160,40.06,1.35,1.52,2,34.4,39.93,6.64
V4_G2_P003,group2_macd,"G2 MACD f8s21sig5 hist_rise stair=True",2025Q1,20250101-20260401,176,54.91,1.26,1.55,2,36.9,42.07,5.30
V4_G2_P004,group2_macd,"G2 MACD f8s21sig5 hist_rise stair=False",2020,20200101-20210101,194,80.09,1.64,1.48,3,34.5,81.27,8.84
V4_G2_P004,group2_macd,"G2 MACD f8s21sig5 hist_rise stair=False",2021,20210101-20220101,253,98.32,1.71,1.38,0,32.0,98.32,11.55
V4_G2_P004,group2_macd,"G2 MACD f8s21sig5 hist_rise stair=False",2022,20220101-20230101,112,8.99,0.27,1.13,3,30.4,8.99,1.36
V4_G2_P004,group2_macd,"G2 MACD f8s21sig5 hist_rise stair=False",2021,20210101-20220101,253,98.32,1.71,1.38,10.00,32.0,98.32,11.55
V4_G2_P004,group2_macd,"G2 MACD f8s21sig5 hist_rise stair=False",2022,20220101-20230101,112,8.99,0.27,1.13,13.23,30.4,8.99,1.36
V4_G2_P004,group2_macd,"G2 MACD f8s21sig5 hist_rise stair=False",2023,20230101-20240101,202,61.75,1.16,1.34,8,30.2,61.75,6.91
V4_G2_P004,group2_macd,"G2 MACD f8s21sig5 hist_rise stair=False",2023,20230101-20240101,202,61.75,1.16,1.34,21.88,30.2,61.75,6.91
V4_G2_P004,group2_macd,"G2 MACD f8s21sig5 hist_rise stair=False",2024,20240101-20250101,159,35.77,1.14,1.41,1,36.5,35.66,5.00
V4_G2_P004,group2_macd,"G2 MACD f8s21sig5 hist_rise stair=False",2024,20240101-20250101,159,35.77,1.14,1.41,10.51,36.5,35.66,5.00
V4_G2_P004,group2_macd,"G2 MACD f8s21sig5 hist_rise stair=False",2025Q1,20250101-20260401,174,45.80,1.05,1.44,5,37.9,35.32,3.99
V4_G2_P004,group2_macd,"G2 MACD f8s21sig5 hist_rise stair=False",2025Q1,20250101-20260401,174,45.80,1.05,1.44,14.85,37.9,35.32,3.99
V4_G2_P005,group2_macd,"G2 MACD f8s21sig5 macd_pos stair=True",2020,20200101-20210101,196,60.17,1.35,1.38,4,31.6,61.01,7.46
V4_G2_P005,group2_macd,"G2 MACD f8s21sig5 macd_pos stair=True",2020,20200101-20210101,196,60.17,1.35,1.38,14.54,31.6,61.01,7.46
V4_G2_P005,group2_macd,"G2 MACD f8s21sig5 macd_pos stair=True",2021,20210101-20220101,257,110.32,1.94,1.45,4,30.7,110.32,13.23
V4_G2_P005,group2_macd,"G2 MACD f8s21sig5 macd_pos stair=True",2022,20220101-20230101,117,2.59,0.08,1.04,3,26.5,2.59,0.45
V4_G2_P005,group2_macd,"G2 MACD f8s21sig5 macd_pos stair=True",2021,20210101-20220101,257,110.32,1.94,1.45,11.14,30.7,110.32,13.23
V4_G2_P005,group2_macd,"G2 MACD f8s21sig5 macd_pos stair=True",2022,20220101-20230101,117,2.59,0.08,1.04,12.83,26.5,2.59,0.45
V4_G2_P005,group2_macd,"G2 MACD f8s21sig5 macd_pos stair=True",2023,20230101-20240101,206,89.65,1.58,1.51,3,29.1,89.65,9.45
V4_G2_P005,group2_macd,"G2 MACD f8s21sig5 macd_pos stair=True",2023,20230101-20240101,206,89.65,1.58,1.51,17.03,29.1,89.65,9.45
V4_G2_P005,group2_macd,"G2 MACD f8s21sig5 macd_pos stair=True",2024,20240101-20250101,161,38.93,1.32,1.50,2,34.2,38.81,6.52
V4_G2_P005,group2_macd,"G2 MACD f8s21sig5 macd_pos stair=True",2024,20240101-20250101,161,38.93,1.32,1.50,9.52,34.2,38.81,6.52
V4_G2_P005,group2_macd,"G2 MACD f8s21sig5 macd_pos stair=True",2025Q1,20250101-20260401,178,52.91,1.21,1.52,3,36.5,40.59,5.07
V4_G2_P005,group2_macd,"G2 MACD f8s21sig5 macd_pos stair=True",2025Q1,20250101-20260401,178,52.91,1.21,1.52,12.93,36.5,40.59,5.07
V4_G2_P006,group2_macd,"G2 MACD f8s21sig5 macd_pos stair=False",2020,20200101-20210101,195,78.14,1.62,1.46,6,34.4,79.29,8.77
V4_G2_P006,group2_macd,"G2 MACD f8s21sig5 macd_pos stair=False",2020,20200101-20210101,195,78.14,1.62,1.46,16.06,34.4,79.29,8.77
V4_G2_P006,group2_macd,"G2 MACD f8s21sig5 macd_pos stair=False",2021,20210101-20220101,254,110.07,1.82,1.41,0,32.3,110.07,12.00
V4_G2_P006,group2_macd,"G2 MACD f8s21sig5 macd_pos stair=False",2022,20220101-20230101,113,8.68,0.27,1.13,4,30.1,8.68,1.31
V4_G2_P006,group2_macd,"G2 MACD f8s21sig5 macd_pos stair=False",2021,20210101-20220101,254,110.07,1.82,1.41,10.00,32.3,110.07,12.00
V4_G2_P006,group2_macd,"G2 MACD f8s21sig5 macd_pos stair=False",2022,20220101-20230101,113,8.68,0.27,1.13,13.24,30.1,8.68,1.31
V4_G2_P006,group2_macd,"G2 MACD f8s21sig5 macd_pos stair=False",2023,20230101-20240101,205,69.67,1.26,1.38,0,30.2,69.67,7.60
V4_G2_P006,group2_macd,"G2 MACD f8s21sig5 macd_pos stair=False",2023,20230101-20240101,205,69.67,1.26,1.38,20.40,30.2,69.67,7.60
V4_G2_P006,group2_macd,"G2 MACD f8s21sig5 macd_pos stair=False",2024,20240101-20250101,160,33.94,1.09,1.38,1,36.2,33.83,4.75
V4_G2_P006,group2_macd,"G2 MACD f8s21sig5 macd_pos stair=False",2024,20240101-20250101,160,33.94,1.09,1.38,10.51,36.2,33.83,4.75
V4_G2_P006,group2_macd,"G2 MACD f8s21sig5 macd_pos stair=False",2025Q1,20250101-20260401,176,43.94,1.01,1.41,5,37.5,33.94,3.81
V4_G2_P007,group2_macd,"G2 MACD f8s21sig5 macd_sig_hist stair=True",2020,20200101-20210101,195,61.87,1.37,1.39,2,31.8,62.74,7.55
V4_G2_P006,group2_macd,"G2 MACD f8s21sig5 macd_pos stair=False",2025Q1,20250101-20260401,176,43.94,1.01,1.41,14.85,37.5,33.94,3.81
V4_G2_P007,group2_macd,"G2 MACD f8s21sig5 macd_sig_hist stair=True",2020,20200101-20210101,195,61.87,1.37,1.39,14.52,31.8,62.74,7.55
V4_G2_P007,group2_macd,"G2 MACD f8s21sig5 macd_sig_hist stair=True",2021,20210101-20220101,256,98.66,1.83,1.42,4,30.5,98.66,12.60
V4_G2_P007,group2_macd,"G2 MACD f8s21sig5 macd_sig_hist stair=True",2022,20220101-20230101,116,3.17,0.10,1.05,2,26.7,3.17,0.55
V4_G2_P007,group2_macd,"G2 MACD f8s21sig5 macd_sig_hist stair=True",2021,20210101-20220101,256,98.66,1.83,1.42,11.14,30.5,98.66,12.60
V4_G2_P007,group2_macd,"G2 MACD f8s21sig5 macd_sig_hist stair=True",2022,20220101-20230101,116,3.17,0.10,1.05,12.82,26.7,3.17,0.55
V4_G2_P007,group2_macd,"G2 MACD f8s21sig5 macd_sig_hist stair=True",2023,20230101-20240101,204,91.94,1.60,1.52,8,29.4,91.94,9.57
V4_G2_P007,group2_macd,"G2 MACD f8s21sig5 macd_sig_hist stair=True",2023,20230101-20240101,204,91.94,1.60,1.52,15.98,29.4,91.94,9.57
V4_G2_P007,group2_macd,"G2 MACD f8s21sig5 macd_sig_hist stair=True",2024,20240101-20250101,161,39.34,1.33,1.51,2,34.2,39.22,6.57
V4_G2_P007,group2_macd,"G2 MACD f8s21sig5 macd_sig_hist stair=True",2024,20240101-20250101,161,39.34,1.33,1.51,9.52,34.2,39.22,6.57
V4_G2_P007,group2_macd,"G2 MACD f8s21sig5 macd_sig_hist stair=True",2025Q1,20250101-20260401,178,52.91,1.21,1.52,3,36.5,40.59,5.07
V4_G2_P007,group2_macd,"G2 MACD f8s21sig5 macd_sig_hist stair=True",2025Q1,20250101-20260401,178,52.91,1.21,1.52,12.93,36.5,40.59,5.07
V4_G2_P008,group2_macd,"G2 MACD f8s21sig5 macd_sig_hist stair=False",2020,20200101-20210101,194,80.09,1.64,1.48,3,34.5,81.27,8.84
V4_G2_P008,group2_macd,"G2 MACD f8s21sig5 macd_sig_hist stair=False",2020,20200101-20210101,194,80.09,1.64,1.48,16.03,34.5,81.27,8.84
V4_G2_P008,group2_macd,"G2 MACD f8s21sig5 macd_sig_hist stair=False",2021,20210101-20220101,253,98.32,1.71,1.38,0,32.0,98.32,11.55
V4_G2_P008,group2_macd,"G2 MACD f8s21sig5 macd_sig_hist stair=False",2021,20210101-20220101,253,98.32,1.71,1.38,10.00,32.0,98.32,11.55
V4_G2_P008,group2_macd,"G2 MACD f8s21sig5 macd_sig_hist stair=False",2022,20220101-20230101,112,8.99,0.27,1.13,3,30.4,8.99,1.36
V4_G2_P008,group2_macd,"G2 MACD f8s21sig5 macd_sig_hist stair=False",2022,20220101-20230101,112,8.99,0.27,1.13,13.23,30.4,8.99,1.36
V4_G2_P008,group2_macd,"G2 MACD f8s21sig5 macd_sig_hist stair=False",2023,20230101-20240101,203,72.09,1.29,1.39,7,30.5,72.09,7.82
V4_G2_P008,group2_macd,"G2 MACD f8s21sig5 macd_sig_hist stair=False",2023,20230101-20240101,203,72.09,1.29,1.39,19.27,30.5,72.09,7.82
V4_G2_P008,group2_macd,"G2 MACD f8s21sig5 macd_sig_hist stair=False",2024,20240101-20250101,160,34.35,1.10,1.38,1,36.2,34.24,4.80
V4_G2_P008,group2_macd,"G2 MACD f8s21sig5 macd_sig_hist stair=False",2024,20240101-20250101,160,34.35,1.10,1.38,10.51,36.2,34.24,4.80
V4_G2_P008,group2_macd,"G2 MACD f8s21sig5 macd_sig_hist stair=False",2025Q1,20250101-20260401,176,43.94,1.01,1.41,5,37.5,33.94,3.81
V4_G2_P008,group2_macd,"G2 MACD f8s21sig5 macd_sig_hist stair=False",2025Q1,20250101-20260401,176,43.94,1.01,1.41,14.85,37.5,33.94,3.81
V4_G2_P011,group2_macd,"G2 MACD f12s26sig9 hist_rise stair=True",2020,20200101-20210101,192,55.56,1.28,1.36,4,31.3,56.33,7.14
V4_G2_P011,group2_macd,"G2 MACD f12s26sig9 hist_rise stair=True",2020,20200101-20210101,192,55.56,1.28,1.36,13.74,31.3,56.33,7.14
V4_G2_P011,group2_macd,"G2 MACD f12s26sig9 hist_rise stair=True",2021,20210101-20220101,252,116.54,2.00,1.48,8,31.0,116.54,13.58
V4_G2_P011,group2_macd,"G2 MACD f12s26sig9 hist_rise stair=True",2021,20210101-20220101,252,116.54,2.00,1.48,10.18,31.0,116.54,13.58
V4_G2_P011,group2_macd,"G2 MACD f12s26sig9 hist_rise stair=True",2022,20220101-20230101,112,3.08,0.10,1.05,1,26.8,3.08,0.54
V4_G2_P011,group2_macd,"G2 MACD f12s26sig9 hist_rise stair=True",2022,20220101-20230101,112,3.08,0.10,1.05,11.91,26.8,3.08,0.54
V4_G2_P011,group2_macd,"G2 MACD f12s26sig9 hist_rise stair=True",2023,20230101-20240101,202,88.89,1.55,1.51,0,29.2,88.89,9.31
V4_G2_P011,group2_macd,"G2 MACD f12s26sig9 hist_rise stair=True",2023,20230101-20240101,202,88.89,1.55,1.51,15.80,29.2,88.89,9.31
V4_G2_P011,group2_macd,"G2 MACD f12s26sig9 hist_rise stair=True",2024,20240101-20250101,160,33.72,1.17,1.43,2,33.8,33.61,5.72
V4_G2_P011,group2_macd,"G2 MACD f12s26sig9 hist_rise stair=True",2024,20240101-20250101,160,33.72,1.17,1.43,9.52,33.8,33.61,5.72
V4_G2_P011,group2_macd,"G2 MACD f12s26sig9 hist_rise stair=True",2025Q1,20250101-20260401,176,55.35,1.26,1.56,6,36.9,42.39,5.29
V4_G2_P011,group2_macd,"G2 MACD f12s26sig9 hist_rise stair=True",2025Q1,20250101-20260401,176,55.35,1.26,1.56,11.96,36.9,42.39,5.29
V4_G2_P012,group2_macd,"G2 MACD f12s26sig9 hist_rise stair=False",2020,20200101-20210101,191,74.30,1.58,1.46,1,34.0,75.37,8.66
V4_G2_P012,group2_macd,"G2 MACD f12s26sig9 hist_rise stair=False",2020,20200101-20210101,191,74.30,1.58,1.46,14.21,34.0,75.37,8.66
V4_G2_P012,group2_macd,"G2 MACD f12s26sig9 hist_rise stair=False",2021,20210101-20220101,249,116.85,1.89,1.44,4,32.5,116.85,12.47
V4_G2_P012,group2_macd,"G2 MACD f12s26sig9 hist_rise stair=False",2021,20210101-20220101,249,116.85,1.89,1.44,10.04,32.5,116.85,12.47
V4_G2_P012,group2_macd,"G2 MACD f12s26sig9 hist_rise stair=False",2022,20220101-20230101,108,9.06,0.28,1.14,4,30.6,9.06,1.39
V4_G2_P012,group2_macd,"G2 MACD f12s26sig9 hist_rise stair=False",2022,20220101-20230101,108,9.06,0.28,1.14,12.34,30.6,9.06,1.39
V4_G2_P012,group2_macd,"G2 MACD f12s26sig9 hist_rise stair=False",2023,20230101-20240101,201,68.86,1.24,1.37,1,30.3,68.86,7.49
V4_G2_P012,group2_macd,"G2 MACD f12s26sig9 hist_rise stair=False",2023,20230101-20240101,201,68.86,1.24,1.37,19.31,30.3,68.86,7.49
V4_G2_P012,group2_macd,"G2 MACD f12s26sig9 hist_rise stair=False",2024,20240101-20250101,159,29.25,0.95,1.33,9,35.8,29.16,4.17
V4_G2_P012,group2_macd,"G2 MACD f12s26sig9 hist_rise stair=False",2024,20240101-20250101,159,29.25,0.95,1.33,10.49,35.8,29.16,4.17
V4_G2_P012,group2_macd,"G2 MACD f12s26sig9 hist_rise stair=False",2025Q1,20250101-20260401,174,45.82,1.04,1.44,9,37.9,35.34,3.92
V4_G2_P012,group2_macd,"G2 MACD f12s26sig9 hist_rise stair=False",2025Q1,20250101-20260401,174,45.82,1.04,1.44,14.09,37.9,35.34,3.92
V4_G2_P013,group2_macd,"G2 MACD f12s26sig9 macd_pos stair=True",2020,20200101-20210101,196,60.17,1.35,1.38,4,31.6,61.01,7.46
V4_G2_P013,group2_macd,"G2 MACD f12s26sig9 macd_pos stair=True",2020,20200101-20210101,196,60.17,1.35,1.38,14.54,31.6,61.01,7.46
V4_G2_P013,group2_macd,"G2 MACD f12s26sig9 macd_pos stair=True",2021,20210101-20220101,257,110.32,1.94,1.45,4,30.7,110.32,13.23
V4_G2_P013,group2_macd,"G2 MACD f12s26sig9 macd_pos stair=True",2021,20210101-20220101,257,110.32,1.94,1.45,11.14,30.7,110.32,13.23
V4_G2_P013,group2_macd,"G2 MACD f12s26sig9 macd_pos stair=True",2022,20220101-20230101,117,2.59,0.08,1.04,3,26.5,2.59,0.45
V4_G2_P013,group2_macd,"G2 MACD f12s26sig9 macd_pos stair=True",2022,20220101-20230101,117,2.59,0.08,1.04,12.83,26.5,2.59,0.45
V4_G2_P013,group2_macd,"G2 MACD f12s26sig9 macd_pos stair=True",2023,20230101-20240101,206,89.65,1.58,1.51,3,29.1,89.65,9.45
V4_G2_P013,group2_macd,"G2 MACD f12s26sig9 macd_pos stair=True",2023,20230101-20240101,206,89.65,1.58,1.51,17.03,29.1,89.65,9.45
V4_G2_P013,group2_macd,"G2 MACD f12s26sig9 macd_pos stair=True",2024,20240101-20250101,161,38.93,1.32,1.50,2,34.2,38.81,6.52
V4_G2_P013,group2_macd,"G2 MACD f12s26sig9 macd_pos stair=True",2024,20240101-20250101,161,38.93,1.32,1.50,9.52,34.2,38.81,6.52
V4_G2_P013,group2_macd,"G2 MACD f12s26sig9 macd_pos stair=True",2025Q1,20250101-20260401,178,52.91,1.21,1.52,3,36.5,40.59,5.07
V4_G2_P013,group2_macd,"G2 MACD f12s26sig9 macd_pos stair=True",2025Q1,20250101-20260401,178,52.91,1.21,1.52,12.93,36.5,40.59,5.07
V4_G2_P014,group2_macd,"G2 MACD f12s26sig9 macd_pos stair=False",2020,20200101-20210101,195,78.14,1.62,1.46,6,34.4,79.29,8.77
V4_G2_P014,group2_macd,"G2 MACD f12s26sig9 macd_pos stair=False",2020,20200101-20210101,195,78.14,1.62,1.46,16.06,34.4,79.29,8.77
V4_G2_P014,group2_macd,"G2 MACD f12s26sig9 macd_pos stair=False",2021,20210101-20220101,254,110.07,1.82,1.41,0,32.3,110.07,12.00
V4_G2_P014,group2_macd,"G2 MACD f12s26sig9 macd_pos stair=False",2021,20210101-20220101,254,110.07,1.82,1.41,10.00,32.3,110.07,12.00
V4_G2_P014,group2_macd,"G2 MACD f12s26sig9 macd_pos stair=False",2022,20220101-20230101,113,8.68,0.27,1.13,4,30.1,8.68,1.31
V4_G2_P014,group2_macd,"G2 MACD f12s26sig9 macd_pos stair=False",2022,20220101-20230101,113,8.68,0.27,1.13,13.24,30.1,8.68,1.31
V4_G2_P014,group2_macd,"G2 MACD f12s26sig9 macd_pos stair=False",2023,20230101-20240101,205,69.67,1.26,1.38,0,30.2,69.67,7.60
V4_G2_P014,group2_macd,"G2 MACD f12s26sig9 macd_pos stair=False",2023,20230101-20240101,205,69.67,1.26,1.38,20.40,30.2,69.67,7.60
V4_G2_P014,group2_macd,"G2 MACD f12s26sig9 macd_pos stair=False",2024,20240101-20250101,160,33.94,1.09,1.38,1,36.2,33.83,4.75
V4_G2_P014,group2_macd,"G2 MACD f12s26sig9 macd_pos stair=False",2024,20240101-20250101,160,33.94,1.09,1.38,10.51,36.2,33.83,4.75
V4_G2_P014,group2_macd,"G2 MACD f12s26sig9 macd_pos stair=False",2025Q1,20250101-20260401,176,43.94,1.01,1.41,5,37.5,33.94,3.81
V4_G2_P014,group2_macd,"G2 MACD f12s26sig9 macd_pos stair=False",2025Q1,20250101-20260401,176,43.94,1.01,1.41,14.85,37.5,33.94,3.81
V4_G2_P009,group2_macd,"G2 MACD f12s26sig9 hist_pos stair=True",2020,20200101-20210101,192,55.56,1.28,1.36,4,31.3,56.33,7.14
V4_G2_P009,group2_macd,"G2 MACD f12s26sig9 hist_pos stair=True",2020,20200101-20210101,192,55.56,1.28,1.36,13.74,31.3,56.33,7.14
V4_G2_P009,group2_macd,"G2 MACD f12s26sig9 hist_pos stair=True",2021,20210101-20220101,252,116.54,2.00,1.48,8,31.0,116.54,13.58
V4_G2_P009,group2_macd,"G2 MACD f12s26sig9 hist_pos stair=True",2021,20210101-20220101,252,116.54,2.00,1.48,10.18,31.0,116.54,13.58
V4_G2_P009,group2_macd,"G2 MACD f12s26sig9 hist_pos stair=True",2022,20220101-20230101,112,3.08,0.10,1.05,1,26.8,3.08,0.54
V4_G2_P009,group2_macd,"G2 MACD f12s26sig9 hist_pos stair=True",2022,20220101-20230101,112,3.08,0.10,1.05,11.91,26.8,3.08,0.54
V4_G2_P009,group2_macd,"G2 MACD f12s26sig9 hist_pos stair=True",2023,20230101-20240101,202,88.89,1.55,1.51,0,29.2,88.89,9.31
V4_G2_P009,group2_macd,"G2 MACD f12s26sig9 hist_pos stair=True",2023,20230101-20240101,202,88.89,1.55,1.51,15.80,29.2,88.89,9.31
V4_G2_P009,group2_macd,"G2 MACD f12s26sig9 hist_pos stair=True",2024,20240101-20250101,160,33.72,1.17,1.43,2,33.8,33.61,5.72
V4_G2_P009,group2_macd,"G2 MACD f12s26sig9 hist_pos stair=True",2024,20240101-20250101,160,33.72,1.17,1.43,9.52,33.8,33.61,5.72
V4_G2_P009,group2_macd,"G2 MACD f12s26sig9 hist_pos stair=True",2025Q1,20250101-20260401,176,55.35,1.26,1.56,6,36.9,42.39,5.29
V4_G2_P009,group2_macd,"G2 MACD f12s26sig9 hist_pos stair=True",2025Q1,20250101-20260401,176,55.35,1.26,1.56,11.96,36.9,42.39,5.29
V4_G2_P010,group2_macd,"G2 MACD f12s26sig9 hist_pos stair=False",2020,20200101-20210101,191,74.30,1.58,1.46,1,34.0,75.37,8.66
V4_G2_P010,group2_macd,"G2 MACD f12s26sig9 hist_pos stair=False",2020,20200101-20210101,191,74.30,1.58,1.46,14.21,34.0,75.37,8.66
V4_G2_P010,group2_macd,"G2 MACD f12s26sig9 hist_pos stair=False",2021,20210101-20220101,249,116.85,1.89,1.44,4,32.5,116.85,12.47
V4_G2_P010,group2_macd,"G2 MACD f12s26sig9 hist_pos stair=False",2021,20210101-20220101,249,116.85,1.89,1.44,10.04,32.5,116.85,12.47
V4_G2_P010,group2_macd,"G2 MACD f12s26sig9 hist_pos stair=False",2022,20220101-20230101,108,9.06,0.28,1.14,4,30.6,9.06,1.39
V4_G2_P010,group2_macd,"G2 MACD f12s26sig9 hist_pos stair=False",2022,20220101-20230101,108,9.06,0.28,1.14,12.34,30.6,9.06,1.39
V4_G2_P010,group2_macd,"G2 MACD f12s26sig9 hist_pos stair=False",2023,20230101-20240101,201,68.86,1.24,1.37,1,30.3,68.86,7.49
V4_G2_P010,group2_macd,"G2 MACD f12s26sig9 hist_pos stair=False",2023,20230101-20240101,201,68.86,1.24,1.37,19.31,30.3,68.86,7.49
V4_G2_P010,group2_macd,"G2 MACD f12s26sig9 hist_pos stair=False",2024,20240101-20250101,159,29.25,0.95,1.33,9,35.8,29.16,4.17
V4_G2_P010,group2_macd,"G2 MACD f12s26sig9 hist_pos stair=False",2024,20240101-20250101,159,29.25,0.95,1.33,10.49,35.8,29.16,4.17
V4_G2_P010,group2_macd,"G2 MACD f12s26sig9 hist_pos stair=False",2025Q1,20250101-20260401,174,45.82,1.04,1.44,9,37.9,35.34,3.92
V4_G2_P010,group2_macd,"G2 MACD f12s26sig9 hist_pos stair=False",2025Q1,20250101-20260401,174,45.82,1.04,1.44,14.09,37.9,35.34,3.92
V4_G2_P021,group2_macd,"G2 MACD f8s17sig9 macd_pos stair=True",2020,20200101-20210101,196,60.17,1.35,1.38,4,31.6,61.01,7.46
V4_G2_P021,group2_macd,"G2 MACD f8s17sig9 macd_pos stair=True",2020,20200101-20210101,196,60.17,1.35,1.38,14.54,31.6,61.01,7.46
V4_G2_P021,group2_macd,"G2 MACD f8s17sig9 macd_pos stair=True",2021,20210101-20220101,257,110.32,1.94,1.45,4,30.7,110.32,13.23
V4_G2_P021,group2_macd,"G2 MACD f8s17sig9 macd_pos stair=True",2021,20210101-20220101,257,110.32,1.94,1.45,11.14,30.7,110.32,13.23
V4_G2_P021,group2_macd,"G2 MACD f8s17sig9 macd_pos stair=True",2022,20220101-20230101,117,2.59,0.08,1.04,3,26.5,2.59,0.45
V4_G2_P021,group2_macd,"G2 MACD f8s17sig9 macd_pos stair=True",2022,20220101-20230101,117,2.59,0.08,1.04,12.83,26.5,2.59,0.45
V4_G2_P021,group2_macd,"G2 MACD f8s17sig9 macd_pos stair=True",2023,20230101-20240101,206,89.65,1.58,1.51,3,29.1,89.65,9.45
V4_G2_P021,group2_macd,"G2 MACD f8s17sig9 macd_pos stair=True",2023,20230101-20240101,206,89.65,1.58,1.51,17.03,29.1,89.65,9.45
V4_G2_P021,group2_macd,"G2 MACD f8s17sig9 macd_pos stair=True",2024,20240101-20250101,161,38.93,1.32,1.50,2,34.2,38.81,6.52
V4_G2_P021,group2_macd,"G2 MACD f8s17sig9 macd_pos stair=True",2024,20240101-20250101,161,38.93,1.32,1.50,9.52,34.2,38.81,6.52
V4_G2_P021,group2_macd,"G2 MACD f8s17sig9 macd_pos stair=True",2025Q1,20250101-20260401,178,52.91,1.21,1.52,3,36.5,40.59,5.07
V4_G2_P021,group2_macd,"G2 MACD f8s17sig9 macd_pos stair=True",2025Q1,20250101-20260401,178,52.91,1.21,1.52,12.93,36.5,40.59,5.07
