strategy,group,name,window,phase,timerange,trades,tot_profit_pct,sharpe,profit_factor,max_drawdown_pct,cagr,sortino
V4_G8_P027,group8_stair_grid,"G8 stair 22b/-0.06 40b/-0.03",W3,train,20220101-20250101,484,153.91,1.05,1.41,15.66,36.39,5.06
V4_G8_P027,group8_stair_grid,"G8 stair 22b/-0.06 40b/-0.03",W3,test,20250101-20260401,179,46.73,1.12,1.47,13.04,36.01,4.48
V4_G8_P027,group8_stair_grid,"G8 stair 22b/-0.06 40b/-0.03",W2,train,20210101-20240101,579,246.74,1.09,1.36,5,51.36,5.33
V4_G8_P027,group8_stair_grid,"G8 stair 22b/-0.06 40b/-0.03",W2,test,20240101-20250101,162,39.85,1.35,1.52,5,39.72,6.43
V4_G8_P028,group8_stair_grid,"G8 stair 22b/-0.06 48b/-0.04",W1,train,20200101-20230101,568,268.37,1.05,1.33,13.26,54.69,4.80
V4_G8_P028,group8_stair_grid,"G8 stair 22b/-0.06 48b/-0.04",W1,test,20230101-20240101,206,85.00,1.51,1.48,18.41,85.00,9.26
V4_G8_P027,group8_stair_grid,"G8 stair 22b/-0.06 40b/-0.03",W3,train,20220101-20250101,484,153.91,1.05,1.41,6,36.39,5.06
V4_G8_P027,group8_stair_grid,"G8 stair 22b/-0.06 40b/-0.03",W3,test,20250101-20260401,179,46.73,1.12,1.47,4,36.01,4.48
V4_G8_P028,group8_stair_grid,"G8 stair 22b/-0.06 48b/-0.04",W2,train,20210101-20240101,578,312.11,1.16,1.39,18.38,60.33,5.63
V4_G8_P028,group8_stair_grid,"G8 stair 22b/-0.06 48b/-0.04",W2,test,20240101-20250101,161,36.78,1.26,1.47,9.69,36.66,6.35
V4_G8_P028,group8_stair_grid,"G8 stair 22b/-0.06 48b/-0.04",W1,train,20200101-20230101,568,268.37,1.05,1.33,6,54.69,4.80
V4_G8_P028,group8_stair_grid,"G8 stair 22b/-0.06 48b/-0.04",W1,test,20230101-20240101,206,85.00,1.51,1.48,1,85.00,9.26
V4_G8_P028,group8_stair_grid,"G8 stair 22b/-0.06 48b/-0.04",W3,train,20220101-20250101,483,171.80,1.06,1.41,18.43,39.51,5.31
V4_G8_P028,group8_stair_grid,"G8 stair 22b/-0.06 48b/-0.04",W3,test,20250101-20260401,178,50.24,1.15,1.49,13.42,38.62,4.79
V4_G8_P028,group8_stair_grid,"G8 stair 22b/-0.06 48b/-0.04",W2,train,20210101-20240101,578,312.11,1.16,1.39,8,60.33,5.63
V4_G8_P028,group8_stair_grid,"G8 stair 22b/-0.06 48b/-0.04",W2,test,20240101-20250101,161,36.78,1.26,1.47,9,36.66,6.35
V4_G8_P029,group8_stair_grid,"G8 stair 22b/-0.07 36b/-0.03",W1,train,20200101-20230101,569,224.29,0.95,1.30,14.03,48.23,4.24
V4_G8_P029,group8_stair_grid,"G8 stair 22b/-0.07 36b/-0.03",W1,test,20230101-20240101,205,70.52,1.40,1.44,15.19,70.52,7.49
V4_G8_P028,group8_stair_grid,"G8 stair 22b/-0.06 48b/-0.04",W3,train,20220101-20250101,483,171.80,1.06,1.41,3,39.51,5.31
V4_G8_P028,group8_stair_grid,"G8 stair 22b/-0.06 48b/-0.04",W3,test,20250101-20260401,178,50.24,1.15,1.49,2,38.62,4.79
V4_G8_P029,group8_stair_grid,"G8 stair 22b/-0.07 36b/-0.03",W2,train,20210101-20240101,578,251.75,1.08,1.35,15.16,52.08,5.17
V4_G8_P029,group8_stair_grid,"G8 stair 22b/-0.07 36b/-0.03",W2,test,20240101-20250101,162,36.24,1.24,1.46,9.55,36.13,5.38
V4_G8_P029,group8_stair_grid,"G8 stair 22b/-0.07 36b/-0.03",W1,train,20200101-20230101,569,224.29,0.95,1.30,3,48.23,4.24
V4_G8_P029,group8_stair_grid,"G8 stair 22b/-0.07 36b/-0.03",W1,test,20230101-20240101,205,70.52,1.40,1.44,9,70.52,7.49
V4_G8_P029,group8_stair_grid,"G8 stair 22b/-0.07 36b/-0.03",W3,train,20220101-20250101,483,140.66,0.98,1.38,15.14,33.97,4.49
V4_G8_P029,group8_stair_grid,"G8 stair 22b/-0.07 36b/-0.03",W2,train,20210101-20240101,578,251.75,1.08,1.35,6,52.08,5.17
V4_G8_P029,group8_stair_grid,"G8 stair 22b/-0.07 36b/-0.03",W3,test,20250101-20260401,180,42.22,1.03,1.43,15.48,32.65,4.06
V4_G8_P029,group8_stair_grid,"G8 stair 22b/-0.07 36b/-0.03",W2,test,20240101-20250101,162,36.24,1.24,1.46,5,36.13,5.38
V4_G8_P030,group8_stair_grid,"G8 stair 22b/-0.07 40b/-0.05",W1,train,20200101-20230101,567,274.32,1.02,1.32,13.02,55.52,4.70
V4_G8_P030,group8_stair_grid,"G8 stair 22b/-0.07 40b/-0.05",W1,test,20230101-20240101,205,78.58,1.42,1.44,19.24,78.58,8.81
V4_G8_P029,group8_stair_grid,"G8 stair 22b/-0.07 36b/-0.03",W3,train,20220101-20250101,483,140.66,0.98,1.38,4,33.97,4.49
V4_G8_P029,group8_stair_grid,"G8 stair 22b/-0.07 36b/-0.03",W3,test,20250101-20260401,180,42.22,1.03,1.43,8,32.65,4.06
V4_G8_P030,group8_stair_grid,"G8 stair 22b/-0.07 40b/-0.05",W2,train,20210101-20240101,576,277.13,1.09,1.36,19.25,55.65,5.42
V4_G8_P030,group8_stair_grid,"G8 stair 22b/-0.07 40b/-0.05",W2,test,20240101-20250101,161,35.17,1.19,1.43,9.84,35.06,5.65
V4_G8_P030,group8_stair_grid,"G8 stair 22b/-0.07 40b/-0.05",W1,train,20200101-20230101,567,274.32,1.02,1.32,2,55.52,4.70
V4_G8_P030,group8_stair_grid,"G8 stair 22b/-0.07 40b/-0.05",W1,test,20230101-20240101,205,78.58,1.42,1.44,4,78.58,8.81
V4_G8_P030,group8_stair_grid,"G8 stair 22b/-0.07 40b/-0.05",W3,train,20220101-20250101,481,156.54,0.99,1.38,19.26,36.85,4.91
V4_G8_P030,group8_stair_grid,"G8 stair 22b/-0.07 40b/-0.05",W3,test,20250101-20260401,178,48.07,1.11,1.46,13.52,37.01,4.68
V4_G8_P030,group8_stair_grid,"G8 stair 22b/-0.07 40b/-0.05",W2,train,20210101-20240101,576,277.13,1.09,1.36,5,55.65,5.42
V4_G8_P030,group8_stair_grid,"G8 stair 22b/-0.07 40b/-0.05",W2,test,20240101-20250101,161,35.17,1.19,1.43,4,35.06,5.65
V4_G8_P031,group8_stair_grid,"G8 stair 24b/-0.05 36b/-0.04",W1,train,20200101-20230101,571,222.82,0.96,1.29,13.44,48.00,4.57
V4_G8_P031,group8_stair_grid,"G8 stair 24b/-0.05 36b/-0.04",W1,test,20230101-20240101,207,74.77,1.43,1.45,17.25,74.77,8.34
V4_G8_P030,group8_stair_grid,"G8 stair 22b/-0.07 40b/-0.05",W3,train,20220101-20250101,481,156.54,0.99,1.38,6,36.85,4.91
V4_G8_P030,group8_stair_grid,"G8 stair 22b/-0.07 40b/-0.05",W3,test,20250101-20260401,178,48.07,1.11,1.46,2,37.01,4.68
V4_G8_P031,group8_stair_grid,"G8 stair 24b/-0.05 36b/-0.04",W2,train,20210101-20240101,582,251.58,1.08,1.36,17.31,52.06,5.43
V4_G8_P031,group8_stair_grid,"G8 stair 24b/-0.05 36b/-0.04",W2,test,20240101-20250101,163,29.06,1.02,1.36,9.61,28.97,4.95
V4_G8_P031,group8_stair_grid,"G8 stair 24b/-0.05 36b/-0.04",W1,train,20200101-20230101,571,222.82,0.96,1.29,4,48.00,4.57
V4_G8_P031,group8_stair_grid,"G8 stair 24b/-0.05 36b/-0.04",W1,test,20230101-20240101,207,74.77,1.43,1.45,5,74.77,8.34
V4_G8_P031,group8_stair_grid,"G8 stair 24b/-0.05 36b/-0.04",W3,train,20220101-20250101,487,140.48,0.94,1.36,17.32,33.94,4.63
V4_G8_P031,group8_stair_grid,"G8 stair 24b/-0.05 36b/-0.04",W3,test,20250101-20260401,179,42.44,1.01,1.42,15.96,32.82,4.18
V4_G8_P031,group8_stair_grid,"G8 stair 24b/-0.05 36b/-0.04",W2,train,20210101-20240101,582,251.58,1.08,1.36,1,52.06,5.43
V4_G8_P031,group8_stair_grid,"G8 stair 24b/-0.05 36b/-0.04",W2,test,20240101-20250101,163,29.06,1.02,1.36,1,28.97,4.95
V4_G8_P032,group8_stair_grid,"G8 stair 24b/-0.05 44b/-0.03",W1,train,20200101-20230101,571,225.47,0.95,1.29,15.22,48.41,4.40
V4_G8_P032,group8_stair_grid,"G8 stair 24b/-0.05 44b/-0.03",W1,test,20230101-20240101,207,67.80,1.35,1.41,17.29,67.80,7.76
V4_G8_P031,group8_stair_grid,"G8 stair 24b/-0.05 36b/-0.04",W3,train,20220101-20250101,487,140.48,0.94,1.36,2,33.94,4.63
V4_G8_P031,group8_stair_grid,"G8 stair 24b/-0.05 36b/-0.04",W3,test,20250101-20260401,179,42.44,1.01,1.42,6,32.82,4.18
V4_G8_P032,group8_stair_grid,"G8 stair 24b/-0.05 44b/-0.03",W2,train,20210101-20240101,582,232.78,1.04,1.33,17.30,49.30,5.17
V4_G8_P032,group8_stair_grid,"G8 stair 24b/-0.05 44b/-0.03",W2,test,20240101-20250101,164,29.45,1.04,1.37,9.32,29.35,4.96
V4_G8_P032,group8_stair_grid,"G8 stair 24b/-0.05 44b/-0.03",W1,train,20200101-20230101,571,225.47,0.95,1.29,2,48.41,4.40
V4_G8_P032,group8_stair_grid,"G8 stair 24b/-0.05 44b/-0.03",W1,test,20230101-20240101,207,67.80,1.35,1.41,9,67.80,7.76
V4_G8_P032,group8_stair_grid,"G8 stair 24b/-0.05 44b/-0.03",W3,train,20220101-20250101,488,124.92,0.89,1.33,17.30,30.99,4.37
V4_G8_P032,group8_stair_grid,"G8 stair 24b/-0.05 44b/-0.03",W3,test,20250101-20260401,180,39.01,0.95,1.39,16.44,30.24,3.87
V4_G8_P032,group8_stair_grid,"G8 stair 24b/-0.05 44b/-0.03",W2,train,20210101-20240101,582,232.78,1.04,1.33,0,49.30,5.17
V4_G8_P032,group8_stair_grid,"G8 stair 24b/-0.05 44b/-0.03",W2,test,20240101-20250101,164,29.45,1.04,1.37,2,29.35,4.96
V4_G8_P034,group8_stair_grid,"G8 stair 24b/-0.06 48b/-0.03",W1,train,20200101-20230101,569,270.14,1.02,1.32,14.40,54.93,4.52
V4_G8_P034,group8_stair_grid,"G8 stair 24b/-0.06 48b/-0.03",W1,test,20230101-20240101,206,78.71,1.44,1.45,17.69,78.71,8.35
V4_G8_P032,group8_stair_grid,"G8 stair 24b/-0.05 44b/-0.03",W3,train,20220101-20250101,488,124.92,0.89,1.33,0,30.99,4.37
V4_G8_P032,group8_stair_grid,"G8 stair 24b/-0.05 44b/-0.03",W3,test,20250101-20260401,180,39.01,0.95,1.39,4,30.24,3.87
V4_G8_P034,group8_stair_grid,"G8 stair 24b/-0.06 48b/-0.03",W2,train,20210101-20240101,579,280.47,1.11,1.37,17.76,56.11,5.30
V4_G8_P034,group8_stair_grid,"G8 stair 24b/-0.06 48b/-0.03",W2,test,20240101-20250101,162,34.80,1.20,1.44,9.32,34.69,5.63
V4_G8_P034,group8_stair_grid,"G8 stair 24b/-0.06 48b/-0.03",W1,train,20200101-20230101,569,270.14,1.02,1.32,0,54.93,4.52
V4_G8_P034,group8_stair_grid,"G8 stair 24b/-0.06 48b/-0.03",W1,test,20230101-20240101,206,78.71,1.44,1.45,9,78.71,8.35
V4_G8_P034,group8_stair_grid,"G8 stair 24b/-0.06 48b/-0.03",W3,train,20220101-20250101,484,150.30,0.99,1.38,17.76,35.74,4.77
V4_G8_P034,group8_stair_grid,"G8 stair 24b/-0.06 48b/-0.03",W3,test,20250101-20260401,178,46.86,1.09,1.45,13.89,36.11,4.42
V4_G8_P034,group8_stair_grid,"G8 stair 24b/-0.06 48b/-0.03",W2,train,20210101-20240101,579,280.47,1.11,1.37,6,56.11,5.30
V4_G8_P034,group8_stair_grid,"G8 stair 24b/-0.06 48b/-0.03",W2,test,20240101-20250101,162,34.80,1.20,1.44,2,34.69,5.63
V4_G8_P035,group8_stair_grid,"G8 stair 24b/-0.07 36b/-0.04",W1,train,20200101-20230101,567,257.20,1.03,1.32,13.05,53.10,4.63
V4_G8_P035,group8_stair_grid,"G8 stair 24b/-0.07 36b/-0.04",W1,test,20230101-20240101,205,71.24,1.38,1.43,17.62,71.24,7.94
V4_G8_P034,group8_stair_grid,"G8 stair 24b/-0.06 48b/-0.03",W3,train,20220101-20250101,484,150.30,0.99,1.38,6,35.74,4.77
V4_G8_P034,group8_stair_grid,"G8 stair 24b/-0.06 48b/-0.03",W3,test,20250101-20260401,178,46.86,1.09,1.45,9,36.11,4.42
V4_G8_P035,group8_stair_grid,"G8 stair 24b/-0.07 36b/-0.04",W2,train,20210101-20240101,576,277.55,1.11,1.37,17.69,55.71,5.37
V4_G8_P035,group8_stair_grid,"G8 stair 24b/-0.07 36b/-0.04",W2,test,20240101-20250101,161,36.89,1.25,1.46,9.85,36.77,5.67
V4_G8_P035,group8_stair_grid,"G8 stair 24b/-0.07 36b/-0.04",W1,train,20200101-20230101,567,257.20,1.03,1.32,5,53.10,4.63
V4_G8_P035,group8_stair_grid,"G8 stair 24b/-0.07 36b/-0.04",W1,test,20230101-20240101,205,71.24,1.38,1.43,2,71.24,7.94
V4_G8_P035,group8_stair_grid,"G8 stair 24b/-0.07 36b/-0.04",W3,train,20220101-20250101,481,150.48,1.00,1.38,17.75,35.77,4.77
V4_G8_P035,group8_stair_grid,"G8 stair 24b/-0.07 36b/-0.04",W3,test,20250101-20260401,178,47.48,1.10,1.46,14.72,36.57,4.45
V4_G8_P035,group8_stair_grid,"G8 stair 24b/-0.07 36b/-0.04",W2,train,20210101-20240101,576,277.55,1.11,1.37,9,55.71,5.37
V4_G8_P035,group8_stair_grid,"G8 stair 24b/-0.07 36b/-0.04",W2,test,20240101-20250101,161,36.89,1.25,1.46,5,36.77,5.67
V4_G8_P036,group8_stair_grid,"G8 stair 24b/-0.07 40b/-0.03",W1,train,20200101-20230101,568,243.49,0.97,1.30,14.43,51.11,4.28
V4_G8_P036,group8_stair_grid,"G8 stair 24b/-0.07 40b/-0.03",W1,test,20230101-20240101,205,66.60,1.33,1.41,16.85,66.60,7.21
V4_G8_P035,group8_stair_grid,"G8 stair 24b/-0.07 36b/-0.04",W3,train,20220101-20250101,481,150.48,1.00,1.38,5,35.77,4.77
V4_G8_P035,group8_stair_grid,"G8 stair 24b/-0.07 36b/-0.04",W3,test,20250101-20260401,178,47.48,1.10,1.46,2,36.57,4.45
V4_G8_P036,group8_stair_grid,"G8 stair 24b/-0.07 40b/-0.03",W2,train,20210101-20240101,577,237.29,1.04,1.33,16.87,49.97,4.99
V4_G8_P036,group8_stair_grid,"G8 stair 24b/-0.07 40b/-0.03",W2,test,20240101-20250101,162,39.00,1.30,1.49,9.41,38.88,5.69
V4_G8_P036,group8_stair_grid,"G8 stair 24b/-0.07 40b/-0.03",W1,train,20200101-20230101,568,243.49,0.97,1.30,3,51.11,4.28
V4_G8_P036,group8_stair_grid,"G8 stair 24b/-0.07 40b/-0.03",W1,test,20230101-20240101,205,66.60,1.33,1.41,5,66.60,7.21
V4_G8_P036,group8_stair_grid,"G8 stair 24b/-0.07 40b/-0.03",W3,train,20220101-20250101,482,139.57,0.98,1.37,16.99,33.77,4.53
V4_G8_P036,group8_stair_grid,"G8 stair 24b/-0.07 40b/-0.03",W3,test,20250101-20260401,179,44.21,1.06,1.44,13.58,34.14,4.20
V4_G8_P036,group8_stair_grid,"G8 stair 24b/-0.07 40b/-0.03",W2,train,20210101-20240101,577,237.29,1.04,1.33,7,49.97,4.99
V4_G8_P036,group8_stair_grid,"G8 stair 24b/-0.07 40b/-0.03",W2,test,20240101-20250101,162,39.00,1.30,1.49,1,38.88,5.69
V4_G8_P033,group8_stair_grid,"G8 stair 24b/-0.06 40b/-0.05",W1,train,20200101-20230101,568,262.18,1.01,1.31,13.57,53.81,4.71
V4_G8_P033,group8_stair_grid,"G8 stair 24b/-0.06 40b/-0.05",W1,test,20230101-20240101,206,81.99,1.46,1.46,18.60,81.99,8.94
V4_G8_P036,group8_stair_grid,"G8 stair 24b/-0.07 40b/-0.03",W3,train,20220101-20250101,482,139.57,0.98,1.37,9,33.77,4.53
V4_G8_P036,group8_stair_grid,"G8 stair 24b/-0.07 40b/-0.03",W3,test,20250101-20260401,179,44.21,1.06,1.44,8,34.14,4.20
V4_G8_P033,group8_stair_grid,"G8 stair 24b/-0.06 40b/-0.05",W2,train,20210101-20240101,578,275.62,1.10,1.37,18.60,55.45,5.42
V4_G8_P033,group8_stair_grid,"G8 stair 24b/-0.06 40b/-0.05",W2,test,20240101-20250101,161,34.43,1.18,1.43,9.82,34.32,5.75
V4_G8_P033,group8_stair_grid,"G8 stair 24b/-0.06 40b/-0.05",W1,train,20200101-20230101,568,262.18,1.01,1.31,7,53.81,4.71
V4_G8_P033,group8_stair_grid,"G8 stair 24b/-0.06 40b/-0.05",W1,test,20230101-20240101,206,81.99,1.46,1.46,0,81.99,8.94
V4_G8_P033,group8_stair_grid,"G8 stair 24b/-0.06 40b/-0.05",W3,train,20220101-20250101,483,159.75,1.00,1.39,18.57,37.42,5.01
V4_G8_P033,group8_stair_grid,"G8 stair 24b/-0.06 40b/-0.05",W3,test,20250101-20260401,178,48.52,1.11,1.47,13.85,37.35,4.60
V4_G8_P033,group8_stair_grid,"G8 stair 24b/-0.06 40b/-0.05",W2,train,20210101-20240101,578,275.62,1.10,1.37,0,55.45,5.42
V4_G8_P033,group8_stair_grid,"G8 stair 24b/-0.06 40b/-0.05",W2,test,20240101-20250101,161,34.43,1.18,1.43,2,34.32,5.75
V4_G10_P001,group10_stoch,"G10 Stoch K=9 D=3 th>60 stair=True",W1,train,20200101-20230101,563,220.94,0.98,1.31,12.85,47.72,4.60
V4_G10_P001,group10_stoch,"G10 Stoch K=9 D=3 th>60 stair=True",W1,test,20230101-20240101,198,56.01,1.20,1.39,16.23,56.01,7.10
V4_G8_P033,group8_stair_grid,"G8 stair 24b/-0.06 40b/-0.05",W3,train,20220101-20250101,483,159.75,1.00,1.39,7,37.42,5.01
V4_G10_P001,group10_stoch,"G10 Stoch K=9 D=3 th>60 stair=True",W2,train,20210101-20240101,567,240.66,1.04,1.34,16.16,50.47,5.41
V4_G8_P033,group8_stair_grid,"G8 stair 24b/-0.06 40b/-0.05",W3,test,20250101-20260401,178,48.52,1.11,1.47,5,37.35,4.60
V4_G10_P001,group10_stoch,"G10 Stoch K=9 D=3 th>60 stair=True",W2,test,20240101-20250101,160,40.01,1.35,1.52,9.52,39.88,6.65
V4_G10_P001,group10_stoch,"G10 Stoch K=9 D=3 th>60 stair=True",W1,train,20200101-20230101,563,220.94,0.98,1.31,5,47.72,4.60
V4_G10_P001,group10_stoch,"G10 Stoch K=9 D=3 th>60 stair=True",W3,train,20220101-20250101,471,126.09,0.94,1.37,16.14,31.22,4.85
V4_G10_P001,group10_stoch,"G10 Stoch K=9 D=3 th>60 stair=True",W1,test,20230101-20240101,198,56.01,1.20,1.39,3,56.01,7.10
V4_G10_P001,group10_stoch,"G10 Stoch K=9 D=3 th>60 stair=True",W3,test,20250101-20260401,173,54.42,1.23,1.55,13.30,41.70,5.09
V4_G10_P001,group10_stoch,"G10 Stoch K=9 D=3 th>60 stair=True",W2,train,20210101-20240101,567,240.66,1.04,1.34,6,50.47,5.41
V4_G10_P002,group10_stoch,"G10 Stoch K=9 D=3 th>60 stair=False",W1,train,20200101-20230101,555,279.60,1.06,1.34,13.29,56.25,4.55
V4_G10_P001,group10_stoch,"G10 Stoch K=9 D=3 th>60 stair=True",W2,test,20240101-20250101,160,40.01,1.35,1.52,2,39.88,6.65
V4_G10_P002,group10_stoch,"G10 Stoch K=9 D=3 th>60 stair=False",W1,test,20230101-20240101,197,40.73,0.90,1.27,19.56,40.73,5.39
V4_G10_P001,group10_stoch,"G10 Stoch K=9 D=3 th>60 stair=True",W3,train,20220101-20250101,471,126.09,0.94,1.37,4,31.22,4.85
V4_G10_P002,group10_stoch,"G10 Stoch K=9 D=3 th>60 stair=False",W2,train,20210101-20240101,559,226.90,0.94,1.30,19.47,48.41,4.69
V4_G10_P001,group10_stoch,"G10 Stoch K=9 D=3 th>60 stair=True",W3,test,20250101-20260401,173,54.42,1.23,1.55,0,41.70,5.09
V4_G10_P002,group10_stoch,"G10 Stoch K=9 D=3 th>60 stair=False",W2,test,20240101-20250101,159,35.23,1.12,1.40,9.55,35.12,4.87
V4_G10_P002,group10_stoch,"G10 Stoch K=9 D=3 th>60 stair=False",W1,train,20200101-20230101,555,279.60,1.06,1.34,9,56.25,4.55
V4_G10_P002,group10_stoch,"G10 Stoch K=9 D=3 th>60 stair=False",W3,train,20220101-20250101,465,108.12,0.78,1.29,19.59,27.65,3.74
V4_G10_P002,group10_stoch,"G10 Stoch K=9 D=3 th>60 stair=False",W1,test,20230101-20240101,197,40.73,0.90,1.27,6,40.73,5.39
V4_G10_P002,group10_stoch,"G10 Stoch K=9 D=3 th>60 stair=False",W3,test,20250101-20260401,171,45.99,1.03,1.44,15.78,35.46,3.84
V4_G10_P002,group10_stoch,"G10 Stoch K=9 D=3 th>60 stair=False",W2,train,20210101-20240101,559,226.90,0.94,1.30,7,48.41,4.69
V4_G10_P005,group10_stoch,"G10 Stoch K=9 D=5 th>60 stair=True",W1,train,20200101-20230101,563,220.94,0.98,1.31,12.85,47.72,4.60
V4_G10_P002,group10_stoch,"G10 Stoch K=9 D=3 th>60 stair=False",W2,test,20240101-20250101,159,35.23,1.12,1.40,5,35.12,4.87
V4_G10_P005,group10_stoch,"G10 Stoch K=9 D=5 th>60 stair=True",W1,test,20230101-20240101,198,56.01,1.20,1.39,16.23,56.01,7.10
V4_G10_P002,group10_stoch,"G10 Stoch K=9 D=3 th>60 stair=False",W3,train,20220101-20250101,465,108.12,0.78,1.29,9,27.65,3.74
V4_G10_P005,group10_stoch,"G10 Stoch K=9 D=5 th>60 stair=True",W2,train,20210101-20240101,567,240.66,1.04,1.34,16.16,50.47,5.41
V4_G10_P002,group10_stoch,"G10 Stoch K=9 D=3 th>60 stair=False",W3,test,20250101-20260401,171,45.99,1.03,1.44,8,35.46,3.84
V4_G10_P005,group10_stoch,"G10 Stoch K=9 D=5 th>60 stair=True",W2,test,20240101-20250101,160,40.01,1.35,1.52,9.52,39.88,6.65
V4_G10_P005,group10_stoch,"G10 Stoch K=9 D=5 th>60 stair=True",W1,train,20200101-20230101,563,220.94,0.98,1.31,5,47.72,4.60
V4_G10_P005,group10_stoch,"G10 Stoch K=9 D=5 th>60 stair=True",W3,train,20220101-20250101,471,126.09,0.94,1.37,16.14,31.22,4.85
V4_G10_P005,group10_stoch,"G10 Stoch K=9 D=5 th>60 stair=True",W1,test,20230101-20240101,198,56.01,1.20,1.39,3,56.01,7.10
V4_G10_P005,group10_stoch,"G10 Stoch K=9 D=5 th>60 stair=True",W3,test,20250101-20260401,173,54.42,1.23,1.55,13.30,41.70,5.09
V4_G10_P005,group10_stoch,"G10 Stoch K=9 D=5 th>60 stair=True",W2,train,20210101-20240101,567,240.66,1.04,1.34,6,50.47,5.41
V4_G10_P006,group10_stoch,"G10 Stoch K=9 D=5 th>60 stair=False",W1,train,20200101-20230101,555,279.60,1.06,1.34,13.29,56.25,4.55
V4_G10_P005,group10_stoch,"G10 Stoch K=9 D=5 th>60 stair=True",W2,test,20240101-20250101,160,40.01,1.35,1.52,2,39.88,6.65
V4_G10_P006,group10_stoch,"G10 Stoch K=9 D=5 th>60 stair=False",W1,test,20230101-20240101,197,40.73,0.90,1.27,19.56,40.73,5.39
V4_G10_P005,group10_stoch,"G10 Stoch K=9 D=5 th>60 stair=True",W3,train,20220101-20250101,471,126.09,0.94,1.37,4,31.22,4.85
V4_G10_P006,group10_stoch,"G10 Stoch K=9 D=5 th>60 stair=False",W2,train,20210101-20240101,559,226.90,0.94,1.30,19.47,48.41,4.69
V4_G10_P005,group10_stoch,"G10 Stoch K=9 D=5 th>60 stair=True",W3,test,20250101-20260401,173,54.42,1.23,1.55,0,41.70,5.09
V4_G10_P006,group10_stoch,"G10 Stoch K=9 D=5 th>60 stair=False",W2,test,20240101-20250101,159,35.23,1.12,1.40,9.55,35.12,4.87
V4_G10_P006,group10_stoch,"G10 Stoch K=9 D=5 th>60 stair=False",W1,train,20200101-20230101,555,279.60,1.06,1.34,9,56.25,4.55
V4_G10_P006,group10_stoch,"G10 Stoch K=9 D=5 th>60 stair=False",W3,train,20220101-20250101,465,108.12,0.78,1.29,19.59,27.65,3.74
V4_G10_P006,group10_stoch,"G10 Stoch K=9 D=5 th>60 stair=False",W1,test,20230101-20240101,197,40.73,0.90,1.27,6,40.73,5.39
V4_G10_P006,group10_stoch,"G10 Stoch K=9 D=5 th>60 stair=False",W3,test,20250101-20260401,171,45.99,1.03,1.44,15.78,35.46,3.84
V4_G10_P006,group10_stoch,"G10 Stoch K=9 D=5 th>60 stair=False",W2,train,20210101-20240101,559,226.90,0.94,1.30,7,48.41,4.69
V4_G10_P009,group10_stoch,"G10 Stoch K=14 D=3 th>60 stair=True",W1,train,20200101-20230101,566,244.33,1.02,1.32,11.92,51.23,4.78
V4_G10_P006,group10_stoch,"G10 Stoch K=9 D=5 th>60 stair=False",W2,test,20240101-20250101,159,35.23,1.12,1.40,5,35.12,4.87
V4_G10_P009,group10_stoch,"G10 Stoch K=14 D=3 th>60 stair=True",W1,test,20230101-20240101,201,53.67,1.15,1.36,17.08,53.67,6.80
V4_G10_P006,group10_stoch,"G10 Stoch K=9 D=5 th>60 stair=False",W3,train,20220101-20250101,465,108.12,0.78,1.29,9,27.65,3.74
V4_G10_P009,group10_stoch,"G10 Stoch K=14 D=3 th>60 stair=True",W2,train,20210101-20240101,571,236.47,1.02,1.33,17.01,49.85,5.28
V4_G10_P006,group10_stoch,"G10 Stoch K=9 D=5 th>60 stair=False",W3,test,20250101-20260401,171,45.99,1.03,1.44,8,35.46,3.84
V4_G10_P009,group10_stoch,"G10 Stoch K=14 D=3 th>60 stair=True",W2,test,20240101-20250101,161,38.93,1.32,1.50,9.52,38.81,6.52
V4_G10_P009,group10_stoch,"G10 Stoch K=14 D=3 th>60 stair=True",W1,train,20200101-20230101,566,244.33,1.02,1.32,2,51.23,4.78
V4_G10_P009,group10_stoch,"G10 Stoch K=14 D=3 th>60 stair=True",W3,train,20220101-20250101,475,122.61,0.92,1.35,17.06,30.54,4.74
V4_G10_P009,group10_stoch,"G10 Stoch K=14 D=3 th>60 stair=True",W1,test,20230101-20240101,201,53.67,1.15,1.36,8,53.67,6.80
V4_G10_P009,group10_stoch,"G10 Stoch K=14 D=3 th>60 stair=True",W3,test,20250101-20260401,176,55.18,1.24,1.55,12.88,42.26,5.19
V4_G10_P009,group10_stoch,"G10 Stoch K=14 D=3 th>60 stair=True",W2,train,20210101-20240101,571,236.47,1.02,1.33,1,49.85,5.28
V4_G10_P010,group10_stoch,"G10 Stoch K=14 D=3 th>60 stair=False",W1,train,20200101-20230101,558,306.82,1.10,1.35,12.37,59.91,4.70
V4_G10_P009,group10_stoch,"G10 Stoch K=14 D=3 th>60 stair=True",W2,test,20240101-20250101,161,38.93,1.32,1.50,2,38.81,6.52
V4_G10_P010,group10_stoch,"G10 Stoch K=14 D=3 th>60 stair=False",W1,test,20230101-20240101,200,38.14,0.84,1.24,21.05,38.14,4.93
V4_G10_P009,group10_stoch,"G10 Stoch K=14 D=3 th>60 stair=True",W3,train,20220101-20250101,475,122.61,0.92,1.35,6,30.54,4.74
V4_G10_P010,group10_stoch,"G10 Stoch K=14 D=3 th>60 stair=False",W2,train,20210101-20240101,563,222.78,0.92,1.29,21.01,47.79,4.51
